timestamp,datetime,sensor_id,value
1467446725.44718,2016-07-02T08:05:25.447180,dining-room,4
1467446785.4682903,2016-07-02T08:06:25.468290,dining-room,4
1467446845.5274336,2016-07-02T08:07:25.527433,dining-room,4
1467446905.5865278,2016-07-02T08:08:25.586527,dining-room,4
1467446965.600894,2016-07-02T08:09:25.600893,dining-room,4
1467447025.659968,2016-07-02T08:10:25.659967,dining-room,4
1467447085.6971657,2016-07-02T08:11:25.697165,dining-room,4
1467447145.7357335,2016-07-02T08:12:25.735733,dining-room,4
1467447205.7948146,2016-07-02T08:13:25.794814,dining-room,4
1467447265.8522766,2016-07-02T08:14:25.852276,dining-room,4
1467447325.8909142,2016-07-02T08:15:25.890914,dining-room,4
1467447385.94717,2016-07-02T08:16:25.947170,dining-room,4
1467447445.9676116,2016-07-02T08:17:25.967611,dining-room,4
1467447506.0084631,2016-07-02T08:18:26.008463,dining-room,4
1467447566.0477898,2016-07-02T08:19:26.047789,dining-room,4
1467447626.1076035,2016-07-02T08:20:26.107603,dining-room,4
1467447686.1237552,2016-07-02T08:21:26.123755,dining-room,4
1467447746.1554844,2016-07-02T08:22:26.155484,dining-room,4
1467447806.2152357,2016-07-02T08:23:26.215235,dining-room,4
1467447866.2320228,2016-07-02T08:24:26.232022,dining-room,4
1467447926.272597,2016-07-02T08:25:26.272597,dining-room,4
1467447986.3322449,2016-07-02T08:26:26.332244,dining-room,4
1467448046.3532307,2016-07-02T08:27:26.353230,dining-room,4
1467448106.3995266,2016-07-02T08:28:26.399526,dining-room,4
1467448166.4471722,2016-07-02T08:29:26.447172,dining-room,4
1467448226.46856,2016-07-02T08:30:26.468559,dining-room,4
1467448286.4820824,2016-07-02T08:31:26.482082,dining-room,4
1467448346.5102663,2016-07-02T08:32:26.510266,dining-room,4
1467448406.532114,2016-07-02T08:33:26.532114,dining-room,4
1467448466.5912137,2016-07-02T08:34:26.591213,dining-room,4
1467448526.6245632,2016-07-02T08:35:26.624563,dining-room,4
1467448586.6836584,2016-07-02T08:36:26.683658,dining-room,4
1467448646.7427793,2016-07-02T08:37:26.742779,dining-room,4
1467448706.7972064,2016-07-02T08:38:26.797206,dining-room,4
1467448766.8391447,2016-07-02T08:39:26.839144,dining-room,4
1467448826.882915,2016-07-02T08:40:26.882915,dining-room,4
1467448886.9293656,2016-07-02T08:41:26.929365,dining-room,4
1467448946.9757576,2016-07-02T08:42:26.975757,dining-room,4
1467449007.0252192,2016-07-02T08:43:27.025219,dining-room,4
1467449067.0429986,2016-07-02T08:44:27.042998,dining-room,4
1467449127.0854843,2016-07-02T08:45:27.085484,dining-room,4
1467449187.1368845,2016-07-02T08:46:27.136884,dining-room,4
1467449247.1664572,2016-07-02T08:47:27.166457,dining-room,4
1467449307.2070837,2016-07-02T08:48:27.207083,dining-room,4
1467449367.2463777,2016-07-02T08:49:27.246377,dining-room,4
1467449427.2846045,2016-07-02T08:50:27.284604,dining-room,4
1467449487.3235445,2016-07-02T08:51:27.323544,dining-room,4
1467449547.3648078,2016-07-02T08:52:27.364807,dining-room,4
1467449607.4050763,2016-07-02T08:53:27.405076,dining-room,4
1467449667.458112,2016-07-02T08:54:27.458112,dining-room,4
1467449727.5046391,2016-07-02T08:55:27.504639,dining-room,4
1467449787.5262313,2016-07-02T08:56:27.526231,dining-room,4
1467449847.5636287,2016-07-02T08:57:27.563628,dining-room,4
1467449907.5652473,2016-07-02T08:58:27.565247,dining-room,4
1467449967.6242983,2016-07-02T08:59:27.624298,dining-room,4
1467450027.6833785,2016-07-02T09:00:27.683378,dining-room,4
1467450087.7277684,2016-07-02T09:01:27.727768,dining-room,4
1467450147.7683063,2016-07-02T09:02:27.768306,dining-room,4
1467450207.825262,2016-07-02T09:03:27.825262,dining-room,4
1467450267.8722095,2016-07-02T09:04:27.872209,dining-room,4
1467450327.880203,2016-07-02T09:05:27.880203,dining-room,4
1467450387.9387174,2016-07-02T09:06:27.938717,dining-room,4
1467450447.9472568,2016-07-02T09:07:27.947256,dining-room,4
1467450508.0034277,2016-07-02T09:08:28.003427,dining-room,4
1467450568.0534358,2016-07-02T09:09:28.053435,dining-room,4
1467450628.0806358,2016-07-02T09:10:28.080635,dining-room,4
1467450688.118321,2016-07-02T09:11:28.118320,dining-room,4
1467450748.167391,2016-07-02T09:12:28.167391,dining-room,4
1467450808.200601,2016-07-02T09:13:28.200601,dining-room,4
1467450868.2388048,2016-07-02T09:14:28.238804,dining-room,4
1467450928.2914615,2016-07-02T09:15:28.291461,dining-room,4
1467450988.319696,2016-07-02T09:16:28.319695,dining-room,4
1467451048.3743167,2016-07-02T09:17:28.374316,dining-room,4
1467451108.413823,2016-07-02T09:18:28.413822,dining-room,4
1467451168.4578426,2016-07-02T09:19:28.457842,dining-room,4
1467451228.500727,2016-07-02T09:20:28.500726,dining-room,4
1467451288.5384388,2016-07-02T09:21:28.538438,dining-room,4
1467451348.5788448,2016-07-02T09:22:28.578844,dining-room,4
1467451408.619177,2016-07-02T09:23:28.619177,dining-room,4
1467451468.6590078,2016-07-02T09:24:28.659007,dining-room,4
1467451528.7075024,2016-07-02T09:25:28.707502,dining-room,4
1467451588.7631528,2016-07-02T09:26:28.763152,dining-room,4
1467451648.77848,2016-07-02T09:27:28.778480,dining-room,4
1467451708.8251593,2016-07-02T09:28:28.825159,dining-room,4
1467451768.8686852,2016-07-02T09:29:28.868685,dining-room,4
1467451828.8921218,2016-07-02T09:30:28.892121,dining-room,4
1467451888.947236,2016-07-02T09:31:28.947236,dining-room,4
1467451948.9709883,2016-07-02T09:32:28.970988,dining-room,4
1467452009.0135214,2016-07-02T09:33:29.013521,dining-room,4
1467452069.053565,2016-07-02T09:34:29.053565,dining-room,4
1467452129.0973804,2016-07-02T09:35:29.097380,dining-room,4
1467452189.1321795,2016-07-02T09:36:29.132179,dining-room,4
1467452249.1721456,2016-07-02T09:37:29.172145,dining-room,4
1467452309.2110658,2016-07-02T09:38:29.211065,dining-room,4
1467452369.2243931,2016-07-02T09:39:29.224393,dining-room,4
1467452429.280377,2016-07-02T09:40:29.280376,dining-room,4
1467452489.33595,2016-07-02T09:41:29.335949,dining-room,4
1467452549.375596,2016-07-02T09:42:29.375596,dining-room,4
1467452609.4192715,2016-07-02T09:43:29.419271,dining-room,4
1467452669.4553277,2016-07-02T09:44:29.455327,dining-room,4
1467452729.4973726,2016-07-02T09:45:29.497372,dining-room,4
1467452789.537531,2016-07-02T09:46:29.537530,dining-room,4
1467452849.580872,2016-07-02T09:47:29.580872,dining-room,4
1467452909.6213372,2016-07-02T09:48:29.621337,dining-room,4
1467452969.6744306,2016-07-02T09:49:29.674430,dining-room,4
1467453029.7021906,2016-07-02T09:50:29.702190,dining-room,4
1467453089.746494,2016-07-02T09:51:29.746494,dining-room,4
1467453149.7854822,2016-07-02T09:52:29.785482,dining-room,0
1467453209.8289251,2016-07-02T09:53:29.828925,dining-room,4
1467453269.881424,2016-07-02T09:54:29.881423,dining-room,4
1467453329.9094083,2016-07-02T09:55:29.909408,dining-room,4
1467453389.9501195,2016-07-02T09:56:29.950119,dining-room,4
1467453450.007204,2016-07-02T09:57:30.007204,dining-room,4
1467453510.0282583,2016-07-02T09:58:30.028258,dining-room,4
1467453570.0662715,2016-07-02T09:59:30.066271,dining-room,4
1467453630.1167302,2016-07-02T10:00:30.116730,dining-room,4
1467453690.157799,2016-07-02T10:01:30.157799,dining-room,4
1467453750.20557,2016-07-02T10:02:30.205569,dining-room,4
1467453810.2306902,2016-07-02T10:03:30.230690,dining-room,4
1467453870.2705429,2016-07-02T10:04:30.270542,dining-room,4
1467453930.3106933,2016-07-02T10:05:30.310693,dining-room,4
1467453990.3507428,2016-07-02T10:06:30.350742,dining-room,4
1467454050.3931053,2016-07-02T10:07:30.393105,dining-room,4
1467454110.4472108,2016-07-02T10:08:30.447210,dining-room,4
1467454170.4794695,2016-07-02T10:09:30.479469,dining-room,4
1467454230.5141785,2016-07-02T10:10:30.514178,dining-room,4
1467454290.5542898,2016-07-02T10:11:30.554289,dining-room,4
1467454350.5948098,2016-07-02T10:12:30.594809,dining-room,4
1467454410.5988903,2016-07-02T10:13:30.598890,dining-room,4
1467454470.6127164,2016-07-02T10:14:30.612716,dining-room,4
1467454530.67181,2016-07-02T10:15:30.671809,dining-room,4
1467454590.6971788,2016-07-02T10:16:30.697178,dining-room,4
1467454650.7562592,2016-07-02T10:17:30.756259,dining-room,4
1467454710.8154247,2016-07-02T10:18:30.815424,dining-room,4
1467454770.843673,2016-07-02T10:19:30.843672,dining-room,4
1467454830.8989217,2016-07-02T10:20:30.898921,dining-room,4
1467454890.9471476,2016-07-02T10:21:30.947147,dining-room,4
1467454950.9999516,2016-07-02T10:22:30.999951,dining-room,4
1467455011.0421143,2016-07-02T10:23:31.042114,dining-room,4
1467455071.0829666,2016-07-02T10:24:31.082966,dining-room,4
1467455131.1243777,2016-07-02T10:25:31.124377,dining-room,4
1467455191.1647067,2016-07-02T10:26:31.164706,dining-room,4
1467455251.2125463,2016-07-02T10:27:31.212546,dining-room,4
1467455311.2623732,2016-07-02T10:28:31.262373,dining-room,4
1467455371.2983427,2016-07-02T10:29:31.298342,dining-room,4
1467455431.3507853,2016-07-02T10:30:31.350785,dining-room,4
1467455491.392053,2016-07-02T10:31:31.392052,dining-room,4
1467455551.4471633,2016-07-02T10:32:31.447163,dining-room,4
1467455611.4728377,2016-07-02T10:33:31.472837,dining-room,4
1467455671.5133383,2016-07-02T10:34:31.513338,dining-room,4
1467455731.5548956,2016-07-02T10:35:31.554895,dining-room,4
1467455791.596541,2016-07-02T10:36:31.596540,dining-room,4
1467455851.6560216,2016-07-02T10:37:31.656021,dining-room,4
1467455911.7042072,2016-07-02T10:38:31.704207,dining-room,4
1467455971.7492785,2016-07-02T10:39:31.749278,dining-room,4
1467456031.7712562,2016-07-02T10:40:31.771256,dining-room,4
1467456091.798551,2016-07-02T10:41:31.798551,dining-room,4
1467456151.840804,2016-07-02T10:42:31.840804,dining-room,4
1467456211.8807878,2016-07-02T10:43:31.880787,dining-room,4
1467456271.9217203,2016-07-02T10:44:31.921720,dining-room,4
1467456331.9625347,2016-07-02T10:45:31.962534,dining-room,4
1467456392.0223272,2016-07-02T10:46:32.022327,dining-room,4
1467456452.0719273,2016-07-02T10:47:32.071927,dining-room,4
1467456512.131085,2016-07-02T10:48:32.131084,dining-room,4
1467456572.1891546,2016-07-02T10:49:32.189154,dining-room,4
1467456632.210809,2016-07-02T10:50:32.210808,dining-room,4
1467456692.2572176,2016-07-02T10:51:32.257217,dining-room,4
1467456752.2788181,2016-07-02T10:52:32.278818,dining-room,4
1467456812.2883427,2016-07-02T10:53:32.288342,dining-room,4
1467456872.347917,2016-07-02T10:54:32.347917,dining-room,4
1467456932.3705745,2016-07-02T10:55:32.370574,dining-room,4
1467456992.4162977,2016-07-02T10:56:32.416297,dining-room,4
1467457052.4471645,2016-07-02T10:57:32.447164,dining-room,4
1467457112.506196,2016-07-02T10:58:32.506196,dining-room,4
1467457172.556428,2016-07-02T10:59:32.556427,dining-room,4
1467457232.5972667,2016-07-02T11:00:32.597266,dining-room,4
1467457292.637696,2016-07-02T11:01:32.637696,dining-room,4
1467457352.6971803,2016-07-02T11:02:32.697180,dining-room,4
