timestamp,datetime,sensor_id,value
1467435338.9302983,2016-07-02T04:55:38.930298,front-room,185.232
1467435399.1014838,2016-07-02T04:56:39.101483,front-room,181.152
1467435458.998106,2016-07-02T04:57:38.998106,front-room,181.152
1467435519.0945082,2016-07-02T04:58:39.094508,front-room,181.152
1467435578.9910562,2016-07-02T04:59:38.991056,front-room,181.152
1467435639.1624646,2016-07-02T05:00:39.162464,front-room,181.152
1467435699.1090555,2016-07-02T05:01:39.109055,front-room,181.152
1467435759.0567086,2016-07-02T05:02:39.056708,front-room,181.152
1467435819.176653,2016-07-02T05:03:39.176652,front-room,181.152
1467435879.0988061,2016-07-02T05:04:39.098806,front-room,181.152
1467435939.270323,2016-07-02T05:05:39.270323,front-room,181.152
1467435999.1412325,2016-07-02T05:06:39.141232,front-room,181.152
1467436059.1378243,2016-07-02T05:07:39.137824,front-room,181.152
1467436119.18661,2016-07-02T05:08:39.186609,front-room,181.152
1467436179.3072147,2016-07-02T05:09:39.307214,front-room,181.152
1467436239.2269602,2016-07-02T05:10:39.226960,front-room,181.152
1467436299.3238902,2016-07-02T05:11:39.323890,front-room,181.152
1467436359.2202003,2016-07-02T05:12:39.220200,front-room,181.152
1467436608.2037768,2016-07-02T05:16:48.203776,front-room,190.7808
1467436675.3527436,2016-07-02T05:17:55.352743,front-room,194.8608
1467436734.5857134,2016-07-02T05:18:54.585713,front-room,70.01282
1467436758.0345495,2016-07-02T05:19:18.034549,front-room,172.992
1467436784.3875945,2016-07-02T05:19:44.387594,front-room,171.5232
1467436814.611073,2016-07-02T05:20:14.611073,front-room,171.5232
1467436854.5593412,2016-07-02T05:20:54.559341,front-room,171.5232
1467436933.261958,2016-07-02T05:22:13.261957,front-room,171.5232
1467436968.2551825,2016-07-02T05:22:48.255182,front-room,167.4432
1467437018.2275083,2016-07-02T05:23:38.227508,front-room,167.4432
1467437078.3740675,2016-07-02T05:24:38.374067,front-room,167.4432
1467437110.2591262,2016-07-02T05:25:10.259126,front-room,167.4432
1467437160.2316067,2016-07-02T05:26:00.231606,front-room,167.4432
1467437220.353042,2016-07-02T05:27:00.353041,front-room,167.4432
1467437294.417874,2016-07-02T05:28:14.417874,front-room,179.6832
1467438256.8505144,2016-07-02T05:44:16.850514,front-room,177.072
1467438316.7221155,2016-07-02T05:45:16.722115,front-room,177.072
1467438376.693705,2016-07-02T05:46:16.693705,front-room,177.072
1467438436.7153296,2016-07-02T05:47:16.715329,front-room,172.992
1467438496.8614552,2016-07-02T05:48:16.861455,front-room,0.0
1467438556.7579746,2016-07-02T05:49:16.757974,front-room,0.0
1467438616.8792477,2016-07-02T05:50:16.879247,front-room,0.0
1467438676.8518085,2016-07-02T05:51:16.851808,front-room,0.0
1467438736.9472938,2016-07-02T05:52:16.947293,front-room,0.0
1467438796.7942705,2016-07-02T05:53:16.794270,front-room,0.0
1467438856.8907084,2016-07-02T05:54:16.890708,front-room,0.0
1467438916.787629,2016-07-02T05:55:16.787628,front-room,0.0
1467438976.9829264,2016-07-02T05:56:16.982926,front-room,0.0
1467439036.9047334,2016-07-02T05:57:16.904733,front-room,0.0
1467439097.0257578,2016-07-02T05:58:17.025757,front-room,0.0
1467439156.9232762,2016-07-02T05:59:16.923276,front-room,0.0
1467439216.9689255,2016-07-02T06:00:16.968925,front-room,0.0
1467439277.0653424,2016-07-02T06:01:17.065342,front-room,0.0
1467439336.887428,2016-07-02T06:02:16.887428,front-room,0.0
1467439396.8845794,2016-07-02T06:03:16.884579,front-room,0.0
1467439457.0041866,2016-07-02T06:04:17.004186,front-room,0.0
1467439517.1005793,2016-07-02T06:05:17.100579,front-room,0.0
1467439576.9720626,2016-07-02T06:06:16.972062,front-room,0.0
1467439637.1184976,2016-07-02T06:07:17.118497,front-room,0.0
1467439696.9928107,2016-07-02T06:08:16.992810,front-room,0.0
1467439757.01123,2016-07-02T06:09:17.011229,front-room,0.0
1467439817.1576855,2016-07-02T06:10:17.157685,front-room,0.0
1467439877.0042393,2016-07-02T06:11:17.004239,front-room,0.0
1467439936.9824286,2016-07-02T06:12:16.982428,front-room,0.0
1467439997.1218877,2016-07-02T06:13:17.121887,front-room,0.0
1467440057.2188687,2016-07-02T06:14:17.218868,front-room,0.0
1467440117.189985,2016-07-02T06:15:17.189985,front-room,0.0
1467440177.11117,2016-07-02T06:16:17.111170,front-room,0.0
1467440237.2574537,2016-07-02T06:17:17.257453,front-room,0.0
1467440297.205249,2016-07-02T06:18:17.205249,front-room,0.0
1467440357.200955,2016-07-02T06:19:17.200954,front-room,0.0
1467440417.2967644,2016-07-02T06:20:17.296764,front-room,0.0
1467440477.1433032,2016-07-02T06:21:17.143303,front-room,0.0
1467440537.2647123,2016-07-02T06:22:17.264712,front-room,0.0
1467440597.2121894,2016-07-02T06:23:17.212189,front-room,0.0
1467440657.1578996,2016-07-02T06:24:17.157899,front-room,0.0
1467440717.4050992,2016-07-02T06:25:17.405099,front-room,0.0
1467440777.3503184,2016-07-02T06:26:17.350318,front-room,0.0
1467440837.3475254,2016-07-02T06:27:17.347525,front-room,0.0
1467440897.2682018,2016-07-02T06:28:17.268201,front-room,0.0
1467440957.1930695,2016-07-02T06:29:17.193069,front-room,0.0
1467441017.3360553,2016-07-02T06:30:17.336055,front-room,0.0
1467441077.4346192,2016-07-02T06:31:17.434619,front-room,0.0
1467441137.3790362,2016-07-02T06:32:17.379036,front-room,0.0
1467441197.4763703,2016-07-02T06:33:17.476370,front-room,0.0
1467441257.4469497,2016-07-02T06:34:17.446949,front-room,0.0
1467441317.4701765,2016-07-02T06:35:17.470176,front-room,0.0
1467441377.5151062,2016-07-02T06:36:17.515106,front-room,0.0
1467441437.4116964,2016-07-02T06:37:17.411696,front-room,0.0
1467441497.3081434,2016-07-02T06:38:17.308143,front-room,0.0
1467441557.4550092,2016-07-02T06:39:17.455009,front-room,0.0
1467441617.3257487,2016-07-02T06:40:17.325748,front-room,0.0
1467441677.447143,2016-07-02T06:41:17.447143,front-room,0.0
1467441737.6200626,2016-07-02T06:42:17.620062,front-room,0.0
1467441797.5903268,2016-07-02T06:43:17.590326,front-room,0.0
1467441857.5615044,2016-07-02T06:44:17.561504,front-room,0.0
1467441917.5334103,2016-07-02T06:45:17.533410,front-room,0.0
1467441977.630366,2016-07-02T06:46:17.630366,front-room,0.0
1467442037.4819362,2016-07-02T06:47:17.481936,front-room,0.0
1467442097.522415,2016-07-02T06:48:17.522414,front-room,0.0
1467442157.6438847,2016-07-02T06:49:17.643884,front-room,0.0
1467442217.5452306,2016-07-02T06:50:17.545230,front-room,0.0
1467442277.686981,2016-07-02T06:51:17.686980,front-room,0.0
1467442337.5333388,2016-07-02T06:52:17.533338,front-room,0.0
1467442397.5556223,2016-07-02T06:53:17.555622,front-room,0.0
1467442457.5777094,2016-07-02T06:54:17.577709,front-room,0.0
1467442517.5478828,2016-07-02T06:55:17.547882,front-room,0.0
1467447506.607758,2016-07-02T08:18:26.607758,front-room,0.0
1467447566.5544407,2016-07-02T08:19:26.554440,front-room,0.0
1467447626.4260736,2016-07-02T08:20:26.426073,front-room,0.0
1467447686.5724816,2016-07-02T08:21:26.572481,front-room,0.0
1467447746.519298,2016-07-02T08:22:26.519298,front-room,0.0
1467447806.6161754,2016-07-02T08:23:26.616175,front-room,0.0
1467447866.5135846,2016-07-02T08:24:26.513584,front-room,0.0
1467447926.684459,2016-07-02T08:25:26.684458,front-room,0.0
1467447986.5320036,2016-07-02T08:26:26.532003,front-room,0.0
1467448046.7028666,2016-07-02T08:27:26.702866,front-room,0.0
1467448106.5751781,2016-07-02T08:28:26.575178,front-room,0.0
1467448166.6713164,2016-07-02T08:29:26.671316,front-room,0.0
1467448226.5430117,2016-07-02T08:30:26.543011,front-room,0.0
1467448286.7154605,2016-07-02T08:31:26.715460,front-room,0.0
1467448346.6364665,2016-07-02T08:32:26.636466,front-room,0.0
1467448406.8090937,2016-07-02T08:33:26.809093,front-room,0.0
1467448466.7297409,2016-07-02T08:34:26.729740,front-room,0.0
1467448526.6282794,2016-07-02T08:35:26.628279,front-room,0.0
1467448586.7992284,2016-07-02T08:36:26.799228,front-room,0.0
1467448646.7208521,2016-07-02T08:37:26.720852,front-room,0.0
1467448706.7673829,2016-07-02T08:38:26.767382,front-room,0.0
1467448766.6887276,2016-07-02T08:39:26.688727,front-room,0.0
1467448826.8605826,2016-07-02T08:40:26.860582,front-room,0.0
1467448886.6817808,2016-07-02T08:41:26.681780,front-room,0.0
1467448946.831528,2016-07-02T08:42:26.831527,front-room,0.0
1467449006.8001394,2016-07-02T08:43:26.800139,front-room,0.0
1467449066.7224202,2016-07-02T08:44:26.722420,front-room,0.0
1467449126.9429317,2016-07-02T08:45:26.942931,front-room,0.0
1467449186.8406022,2016-07-02T08:46:26.840602,front-room,0.0
1467449246.9860625,2016-07-02T08:47:26.986062,front-room,0.0
1467449306.833374,2016-07-02T08:48:26.833374,front-room,0.0
1467449366.9815493,2016-07-02T08:49:26.981549,front-room,0.0
1467449426.9007394,2016-07-02T08:50:26.900739,front-room,0.0
1467449486.8226237,2016-07-02T08:51:26.822623,front-room,0.0
1467449546.9951873,2016-07-02T08:52:26.995187,front-room,0.0
1467449607.0653994,2016-07-02T08:53:27.065399,front-room,0.0
1467449667.0128317,2016-07-02T08:54:27.012831,front-room,0.0
1467449726.9342222,2016-07-02T08:55:26.934222,front-room,0.0
1467449787.0053453,2016-07-02T08:56:27.005345,front-room,0.0
1467449846.9516287,2016-07-02T08:57:26.951628,front-room,0.0
1467449907.0730672,2016-07-02T08:58:27.073067,front-room,0.0
1467449967.1197531,2016-07-02T08:59:27.119753,front-room,0.0
1467450027.0665667,2016-07-02T09:00:27.066566,front-room,0.0
1467450086.9386728,2016-07-02T09:01:26.938672,front-room,0.0
1467450147.1344743,2016-07-02T09:02:27.134474,front-room,0.0
1467450206.9807487,2016-07-02T09:03:26.980748,front-room,0.0
1467450267.1779554,2016-07-02T09:04:27.177955,front-room,0.0
1467450327.1487284,2016-07-02T09:05:27.148728,front-room,0.0
1467450387.0451946,2016-07-02T09:06:27.045194,front-room,0.0
1467450447.1918538,2016-07-02T09:07:27.191853,front-room,0.0
1467450507.1633277,2016-07-02T09:08:27.163327,front-room,0.0
1467450567.0602527,2016-07-02T09:09:27.060252,front-room,0.0
1467450627.2316473,2016-07-02T09:10:27.231647,front-room,0.0
1467450687.0787551,2016-07-02T09:11:27.078755,front-room,0.0
1467450747.199663,2016-07-02T09:12:27.199662,front-room,0.0
1467450807.0959723,2016-07-02T09:13:27.095972,front-room,0.0
1467450867.11834,2016-07-02T09:14:27.118340,front-room,0.0
1467450927.188906,2016-07-02T09:15:27.188905,front-room,0.0
1467450987.3110824,2016-07-02T09:16:27.311082,front-room,0.0
1467451047.2817194,2016-07-02T09:17:27.281719,front-room,0.0
1467451107.2043378,2016-07-02T09:18:27.204337,front-room,0.0
1467451167.3002505,2016-07-02T09:19:27.300250,front-room,0.0
1467451227.1979284,2016-07-02T09:20:27.197928,front-room,0.0
1467451287.2937098,2016-07-02T09:21:27.293709,front-room,0.0
1467451347.4391508,2016-07-02T09:22:27.439150,front-room,0.0
1467451407.3404498,2016-07-02T09:23:27.340449,front-room,0.0
1467451467.232289,2016-07-02T09:24:27.232289,front-room,0.0
1467451527.4045737,2016-07-02T09:25:27.404573,front-room,0.0
1467451587.4501379,2016-07-02T09:26:27.450137,front-room,0.0
1467451647.272232,2016-07-02T09:27:27.272232,front-room,0.0
1467451707.4181082,2016-07-02T09:28:27.418108,front-room,0.0
1467451767.365565,2016-07-02T09:29:27.365565,front-room,0.0
1467451827.4611907,2016-07-02T09:30:27.461190,front-room,0.0
1467451887.332816,2016-07-02T09:31:27.332815,front-room,0.0
1467451947.529366,2016-07-02T09:32:27.529366,front-room,0.0
1467452007.3513365,2016-07-02T09:33:27.351336,front-room,0.0
1467452067.4244652,2016-07-02T09:34:27.424465,front-room,0.0
1467452127.5942657,2016-07-02T09:35:27.594265,front-room,0.0
1467452187.5151768,2016-07-02T09:36:27.515176,front-room,0.0
1467452247.637198,2016-07-02T09:37:27.637197,front-room,0.0
1467452307.458139,2016-07-02T09:38:27.458138,front-room,0.0
1467452367.5057566,2016-07-02T09:39:27.505756,front-room,0.0
1467452427.6770883,2016-07-02T09:40:27.677088,front-room,0.0
1467452487.4726794,2016-07-02T09:41:27.472679,front-room,0.0
1467452547.470427,2016-07-02T09:42:27.470427,front-room,0.0
1467452607.6154723,2016-07-02T09:43:27.615472,front-room,0.0
1467452667.5882912,2016-07-02T09:44:27.588291,front-room,0.0
1467452727.7585251,2016-07-02T09:45:27.758525,front-room,0.0
1467452787.6052742,2016-07-02T09:46:27.605274,front-room,0.0
1467452847.6766033,2016-07-02T09:47:27.676603,front-room,0.0
1467452907.5742016,2016-07-02T09:48:27.574201,front-room,0.0
1467452967.770464,2016-07-02T09:49:27.770463,front-room,0.0
1467453027.6672,2016-07-02T09:50:27.667200,front-room,0.0
1467453087.7874157,2016-07-02T09:51:27.787415,front-room,0.0
1467453147.7102573,2016-07-02T09:52:27.710257,front-room,0.0
1467453207.605596,2016-07-02T09:53:27.605596,front-room,0.0
1467453267.6771169,2016-07-02T09:54:27.677116,front-room,0.0
1467453327.79832,2016-07-02T09:55:27.798320,front-room,0.0
1467453387.7207484,2016-07-02T09:56:27.720748,front-room,0.0
1467453447.8424642,2016-07-02T09:57:27.842464,front-room,0.0
1467453507.7881417,2016-07-02T09:58:27.788141,front-room,0.0
1467453567.8591733,2016-07-02T09:59:27.859173,front-room,0.0
1467453627.9309657,2016-07-02T10:00:27.930965,front-room,0.0
1467453687.8525963,2016-07-02T10:01:27.852596,front-room,0.0
1467453747.9011514,2016-07-02T10:02:27.901151,front-room,0.0
1467453807.770196,2016-07-02T10:03:27.770195,front-room,0.0
1467453867.8421085,2016-07-02T10:04:27.842108,front-room,0.0
1467453927.763077,2016-07-02T10:05:27.763077,front-room,0.0
1467453987.9352703,2016-07-02T10:06:27.935270,front-room,0.0
1467454047.8324926,2016-07-02T10:07:27.832492,front-room,0.0
1467454107.8775823,2016-07-02T10:08:27.877582,front-room,0.0
1467454167.9747179,2016-07-02T10:09:27.974717,front-room,0.0
1467454227.8956947,2016-07-02T10:10:27.895694,front-room,0.0
1467454288.0917997,2016-07-02T10:11:28.091799,front-room,0.0
1467454347.9882996,2016-07-02T10:12:27.988299,front-room,0.0
1467454407.8603203,2016-07-02T10:13:27.860320,front-room,0.0
1467454468.0069797,2016-07-02T10:14:28.006979,front-room,0.0
1467454527.9025812,2016-07-02T10:15:27.902581,front-room,0.0
1467454587.9748304,2016-07-02T10:16:27.974830,front-room,0.0
1467454648.0705585,2016-07-02T10:17:28.070558,front-room,0.0
1467454707.9176867,2016-07-02T10:18:27.917686,front-room,0.0
1467454768.1385896,2016-07-02T10:19:28.138589,front-room,0.0
1467454828.0102315,2016-07-02T10:20:28.010231,front-room,0.0
1467454888.1573105,2016-07-02T10:21:28.157310,front-room,0.0
1467454948.030087,2016-07-02T10:22:28.030086,front-room,0.0
1467455008.1245735,2016-07-02T10:23:28.124573,front-room,0.0
1467455068.1711419,2016-07-02T10:24:28.171141,front-room,0.0
1467455128.2677295,2016-07-02T10:25:28.267729,front-room,0.0
1467455188.1387954,2016-07-02T10:26:28.138795,front-room,0.0
1467455248.0606294,2016-07-02T10:27:28.060629,front-room,0.0
1467455308.1567094,2016-07-02T10:28:28.156709,front-room,0.0
1467455368.278122,2016-07-02T10:29:28.278121,front-room,0.0
1467455428.0749524,2016-07-02T10:30:28.074952,front-room,0.0
1467455488.17106,2016-07-02T10:31:28.171060,front-room,0.0
1467455548.0937626,2016-07-02T10:32:28.093762,front-room,0.0
1467455608.2641149,2016-07-02T10:33:28.264114,front-room,0.0
1467455668.1861887,2016-07-02T10:34:28.186188,front-room,0.0
1467455728.3068814,2016-07-02T10:35:28.306881,front-room,0.0
1467455788.2543688,2016-07-02T10:36:28.254368,front-room,0.0
1467455848.3499603,2016-07-02T10:37:28.349960,front-room,0.0
1467455908.2972288,2016-07-02T10:38:28.297228,front-room,0.0
1467455968.2429557,2016-07-02T10:39:28.242955,front-room,0.0
1467456028.36503,2016-07-02T10:40:28.365030,front-room,0.0
1467456088.261296,2016-07-02T10:41:28.261296,front-room,0.0
1467456148.382948,2016-07-02T10:42:28.382947,front-room,0.0
1467456208.403829,2016-07-02T10:43:28.403829,front-room,0.0
1467456268.2752357,2016-07-02T10:44:28.275235,front-room,0.0
1467456328.3223836,2016-07-02T10:45:28.322383,front-room,0.0
1467456388.4434054,2016-07-02T10:46:28.443405,front-room,0.0
1467456448.464688,2016-07-02T10:47:28.464688,front-room,0.0
1467456508.3864224,2016-07-02T10:48:28.386422,front-room,0.0
1467456568.533937,2016-07-02T10:49:28.533936,front-room,0.0
1467456628.4040866,2016-07-02T10:50:28.404086,front-room,0.0
1467456688.5505247,2016-07-02T10:51:28.550524,front-room,0.0
1467456748.4720037,2016-07-02T10:52:28.472003,front-room,0.0
1467456808.5691776,2016-07-02T10:53:28.569177,front-room,0.0
1467456868.4409504,2016-07-02T10:54:28.440950,front-room,0.0
1467456928.6113935,2016-07-02T10:55:28.611393,front-room,0.0
1467456988.4086332,2016-07-02T10:56:28.408633,front-room,0.0
1467457048.57928,2016-07-02T10:57:28.579279,front-room,0.0
1467457108.4271595,2016-07-02T10:58:28.427159,front-room,0.0
1467457168.597184,2016-07-02T10:59:28.597183,front-room,0.0
1467457228.5186267,2016-07-02T11:00:28.518626,front-room,0.0
1467457288.6180527,2016-07-02T11:01:28.618052,front-room,0.0
1467457348.7375953,2016-07-02T11:02:28.737595,front-room,0.0
1467457408.5831192,2016-07-02T11:03:28.583119,front-room,0.0
1467457468.729953,2016-07-02T11:04:28.729953,front-room,0.0
1467457528.6010773,2016-07-02T11:05:28.601077,front-room,0.0
1467457588.6725366,2016-07-02T11:06:28.672536,front-room,0.0
1467457648.5690587,2016-07-02T11:07:28.569058,front-room,0.0
1467457708.5663488,2016-07-02T11:08:28.566348,front-room,0.0
1467457768.71191,2016-07-02T11:09:28.711910,front-room,0.0
1467457828.8083334,2016-07-02T11:10:28.808333,front-room,0.0
1467457888.705811,2016-07-02T11:11:28.705811,front-room,0.0
1467457948.7763934,2016-07-02T11:12:28.776393,front-room,0.0
1467458008.648706,2016-07-02T11:13:28.648705,front-room,0.0
1467458068.8192382,2016-07-02T11:14:28.819238,front-room,0.0
1467458128.7167141,2016-07-02T11:15:28.716714,front-room,0.0
1467458188.837447,2016-07-02T11:16:28.837446,front-room,0.0
1467458248.7087972,2016-07-02T11:17:28.708797,front-room,0.0
1467458308.8552635,2016-07-02T11:18:28.855263,front-room,0.0
1467458368.7536182,2016-07-02T11:19:28.753618,front-room,0.0
1467458428.9244466,2016-07-02T11:20:28.924446,front-room,0.0
1467458488.820294,2016-07-02T11:21:28.820293,front-room,0.0
1467458548.9164796,2016-07-02T11:22:28.916479,front-room,0.0
1467458608.8641794,2016-07-02T11:23:28.864179,front-room,0.0
1467458668.8096745,2016-07-02T11:24:28.809674,front-room,0.0
1467458728.9817607,2016-07-02T11:25:28.981760,front-room,0.0
1467458788.8782392,2016-07-02T11:26:28.878239,front-room,0.0
1467458849.024709,2016-07-02T11:27:29.024708,front-room,0.0
1467458908.946613,2016-07-02T11:28:28.946613,front-room,0.0
1467458968.8192773,2016-07-02T11:29:28.819277,front-room,0.0
1467459028.9891362,2016-07-02T11:30:28.989136,front-room,0.0
1467459088.8616264,2016-07-02T11:31:28.861626,front-room,0.0
1467459149.0322313,2016-07-02T11:32:29.032231,front-room,0.0
1467459209.1060078,2016-07-02T11:33:29.106007,front-room,0.0
1467459269.0256252,2016-07-02T11:34:29.025625,front-room,0.0
1467459328.9490392,2016-07-02T11:35:28.949039,front-room,0.0
1467459388.919668,2016-07-02T11:36:28.919667,front-room,0.0
1467459449.1159296,2016-07-02T11:37:29.115929,front-room,0.0
1467459508.9369986,2016-07-02T11:38:28.936998,front-room,0.0
1467459569.0337877,2016-07-02T11:39:29.033787,front-room,0.0
1467459629.1547778,2016-07-02T11:40:29.154777,front-room,0.0
1467459689.0276613,2016-07-02T11:41:29.027661,front-room,0.0
1467459749.1979716,2016-07-02T11:42:29.197971,front-room,0.0
1467459809.1446252,2016-07-02T11:43:29.144625,front-room,0.0
1467459869.041224,2016-07-02T11:44:29.041224,front-room,0.0
1467459929.188586,2016-07-02T11:45:29.188585,front-room,0.0
1467459989.0357904,2016-07-02T11:46:29.035790,front-room,0.0
1467460049.1062527,2016-07-02T11:47:29.106252,front-room,0.0
1467460109.2021823,2016-07-02T11:48:29.202182,front-room,0.0
1467460169.299324,2016-07-02T11:49:29.299324,front-room,0.0
1467460229.1954181,2016-07-02T11:50:29.195418,front-room,0.0
1467460289.1181405,2016-07-02T11:51:29.118140,front-room,0.0
1467460349.2895353,2016-07-02T11:52:29.289535,front-room,0.0
1467460409.1853487,2016-07-02T11:53:29.185348,front-room,0.0
1467460469.2329843,2016-07-02T11:54:29.232984,front-room,0.0
1467460529.1789143,2016-07-02T11:55:29.178914,front-room,0.0
1467460589.250529,2016-07-02T11:56:29.250529,front-room,0.0
1467460649.3720953,2016-07-02T11:57:29.372095,front-room,0.0
1467460709.193834,2016-07-02T11:58:29.193834,front-room,0.0
1467460769.3901649,2016-07-02T11:59:29.390164,front-room,0.0
1467460829.2616606,2016-07-02T12:00:29.261660,front-room,0.0
1467460889.3825283,2016-07-02T12:01:29.382528,front-room,0.0
1467460949.2798545,2016-07-02T12:02:29.279854,front-room,0.0
1467461009.4017994,2016-07-02T12:03:29.401799,front-room,0.0
1467461069.3224967,2016-07-02T12:04:29.322496,front-room,0.0
1467461129.4439147,2016-07-02T12:05:29.443914,front-room,0.0
1467461189.3427744,2016-07-02T12:06:29.342774,front-room,0.0
1467461249.4369323,2016-07-02T12:07:29.436932,front-room,0.0
1467461309.3836129,2016-07-02T12:08:29.383612,front-room,0.0
1467461369.5066683,2016-07-02T12:09:29.506668,front-room,0.0
1467461429.3520315,2016-07-02T12:10:29.352031,front-room,0.0
1467461489.4480736,2016-07-02T12:11:29.448073,front-room,0.0
1467461549.5208714,2016-07-02T12:12:29.520871,front-room,0.0
1467461609.5661721,2016-07-02T12:13:29.566172,front-room,0.0
1467461669.4637384,2016-07-02T12:14:29.463738,front-room,0.0
1467461729.4092605,2016-07-02T12:15:29.409260,front-room,0.0
1467461789.5058568,2016-07-02T12:16:29.505856,front-room,0.0
1467461849.6272268,2016-07-02T12:17:29.627226,front-room,0.0
1467461909.524083,2016-07-02T12:18:29.524082,front-room,0.0
1467461969.6703353,2016-07-02T12:19:29.670335,front-room,0.0
1467462029.592596,2016-07-02T12:20:29.592596,front-room,0.0
1467462089.5395489,2016-07-02T12:21:29.539548,front-room,0.0
1467462149.7350764,2016-07-02T12:22:29.735076,front-room,0.0
1467462209.631537,2016-07-02T12:23:29.631536,front-room,0.0
1467462269.753992,2016-07-02T12:24:29.753992,front-room,0.0
1467462329.750287,2016-07-02T12:25:29.750287,front-room,0.0
